0.98059,0.81422,0.39075,1.1085,0.65075,0.82369,0.45918,0.82944,0.7269,0.19926
0.47421,0.75273,-0.022306,0.81884,1.2519,0.53436,0.62448,0.14088,0.30149,0.42615
0.27361,0.43845,0.88826,0.28554,0.45418,0.26682,0.31375,0.58022,-0.18596,1.3095
0.23194,0.54098,1.2006,0.48393,0.66111,1.025,0.36289,0.45973,0.29734,0.75354
0.74175,0.66448,0.15764,0.46343,0.453,0.8891,0.26012,0.039752,1.1434,0.17178
0.095531,0.39709,0.96975,0.48642,0.11954,0.85462,-0.19548,0.20416,0.052519,0.47044
0.56526,0.068232,0.6474,0.88766,0.25646,0.82554,0.37954,0.79766,0.45037,0.21009
0.59913,0.042043,0.82194,1.1829,0.78449,-0.17556,0.011881,0.49937,0.075263,0.38874
-0.049327,0.17307,0.80295,0.87024,0.45008,0.31282,0.25864,0.27274,0.2592,1.1033
1.0933,0.059107,1.07,0.12422,0.72321,0.047193,1.097,0.3093,0.76842,0.61837
0.020435,0.55463,0.73028,0.66748,0.61699,0.3444,0.086908,0.59572,0.30324,1.1984
0.66781,-0.26293,0.64165,-0.027557,0.51234,0.074306,0.46184,0.46931,0.42383,0.68573
0.82299,0.75877,0.59698,0.39114,-0.0071261,0.40095,0.15838,0.96881,0.15628,0.63459
0.94307,-0.29419,0.49696,0.12964,0.34616,0.04004,0.87931,0.6967,0.53632,0.51364
0.9818,0.23632,0.55929,0.19387,0.82201,0.080731,0.42114,0.25125,0.43708,0.47115
0.31972,0.52706,1.0126,1.1546,-0.0010342,0.36993,0.083776,0.32149,0.49741,0.6446
1.0082,0.53284,0.50671,0.58695,1.0227,0.021197,0.60483,0.41299,0.42504,0.8213
0.90628,0.14644,1.0018,0.3097,0.26995,0.08584,0.86297,0.11104,0.97156,0.6337
0.37916,0.39458,0.10861,0.25088,0.76882,0.20439,1.4224,-0.29085,0.44744,0.58005
0.39917,0.42801,1.1551,1.2536,0.39919,0.26646,0.18239,0.45024,0.58235,0.97722
0.97991,0.044944,0.48531,0.66397,0.44851,0.98056,0.12582,0.20281,0.69254,0.55775
0.66717,0.99223,0.95847,0.40436,0.0091619,0.77938,0.66332,0.56179,0.19026,0.33003
0.35446,0.59671,0.36742,0.19342,1.1117,1.3943,0.91718,0.487,0.57965,-0.050613
1.1451,1.2138,0.85527,0.10246,0.091796,0.7784,0.5339,0.084061,1.0515,-0.0058625
1.0051,0.15217,0.4416,0.11627,0.76014,-0.028991,0.78647,0.060117,0.56833,0.69169
0.6765,-0.14229,0.9928,-0.12642,0.1782,-0.068909,0.7449,0.99845,0.32459,0.6649
0.3938,1.0481,0.56999,0.96552,0.18925,0.82686,0.58155,0.5635,0.537,0.74559
0.88499,0.36209,0.20051,0.47057,0.19519,0.17994,1.055,0.20806,0.43481,0.33116
-0.1288,0.12414,0.77032,0.69464,0.13845,0.44478,0.097418,0.50768,0.64678,1.162
0.5732,0.63053,0.12369,0.035009,0.65853,0.61788,0.71648,0.65864,0.36979,-0.11596
0.59872,1.0064,0.056221,0.14143,0.18136,0.8337,1.0068,1.1643,0.63632,-0.023651
1.0729,0.25757,0.98648,0.86079,0.90381,0.56383,0.2309,0.77245,0.24682,0.63996
0.60061,0.62288,0.53349,0.205,0.058219,0.60397,-0.24908,0.0070029,1.2698,0.66136
0.039299,0.19375,0.48907,0.52625,0.26104,0.22195,0.010515,0.55002,-0.015325,0.89437
0.1864,1.0116,0.44111,-0.28663,0.027481,0.96484,0.24259,0.28566,0.97578,0.44214
0.78047,0.89224,0.48064,0.40966,0.021176,0.57562,0.097951,0.26775,0.74352,0.49799
0.69102,0.85543,0.38086,-0.12686,0.70263,0.92943,0.7109,0.18934,0.2221,0.074341
0.65246,0.98837,1.0726,0.66806,0.50742,0.42347,-0.0079311,0.97632,0.36599,-0.14064
0.48894,0.3945,0.27052,0.42746,0.54318,1.0421,0.83992,0.90432,0.42449,0.48821
0.60697,0.79728,0.58661,1.0119,0.4072,0.57979,0.36113,0.65744,0.69121,0.26286
0.42805,0.69498,0.58361,0.43001,0.46674,0.5284,0.22435,0.93488,-0.56848,0.44639
0.95459,0.18227,1.1284,1.0041,0.40128,0.77075,0.21256,0.99801,0.13938,-0.085533
0.4414,0.49281,0.0576,0.86009,1.1469,0.51874,0.7489,0.079954,0.49094,0.27337
0.48986,0.18887,0.63951,1.1001,0.96062,0.5785,0.70601,-0.084041,0.78846,0.13061
0.36154,0.37994,0.93442,0.80099,0.60224,0.80451,0.53558,0.49468,0.44721,0.59543
0.4411,0.9887,0.63334,0.951,0.42836,1.0873,0.92502,1.0633,-0.034984,0.57541
0.84182,0.86144,0.33612,0.32739,0.4342,1.4216,0.89488,0.97942,0.56581,0.52969
0.58449,0.73314,0.28296,0.19341,0.42833,0.58126,0.64183,0.79254,0.29934,0.061293
0.26161,0.85221,0.20975,0.051371,0.56836,0.87652,0.65456,0.84568,0.2572,-0.31568
0.84093,-0.24477,0.47872,0.25575,0.71202,0.87875,0.28995,0.18339,0.73751,1.1556
1.1567,-0.29899,0.37044,0.39703,0.28778,0.37718,0.56581,0.42373,1.0698,0.50252
0.74846,0.15931,0.55901,0.47331,0.35268,0.99487,0.090858,-0.036337,0.7722,0.57701
0.37899,0.53461,0.080223,0.45935,0.90495,0.69395,0.70814,0.78878,0.20941,0.2915
0.96043,0.90618,0.55874,0.1257,0.35257,0.64141,0.32126,0.071194,0.79501,0.22211
0.55839,0.56785,0.61564,0.26938,0.34788,0.418,0.25749,0.56728,0.60746,0.69891
-0.28739,0.70137,0.91432,0.94364,0.39067,0.19066,0.40382,0.85859,0.40201,1.205
0.0089786,0.49037,0.43665,1.1403,0.91051,0.26423,1.112,0.23739,0.71563,0.6652
0.27473,0.31291,0.32888,0.36358,0.97927,0.57115,0.96938,0.4982,0.70836,0.34801
0.79866,0.75729,0.54613,0.035396,0.55055,0.13017,0.97719,-0.074839,0.93207,0.57687
0.36399,0.70467,0.1824,0.57515,0.47354,1.0889,1.015,1.4318,0.51587,0.093519
0.7597,0.59778,0.59631,0.22326,0.31276,0.54859,0.22855,0.61048,0.56291,0.024332
0.68718,1.0076,0.29312,0.33494,0.75409,0.042629,0.098711,1.0118,0.10581,0.12614
0.11936,0.65501,0.043091,0.33715,0.75469,0.66066,0.97213,0.68222,0.4053,0.43674
0.91928,1.2339,0.37083,0.50335,0.28018,1.278,0.0052886,0.16156,0.56123,0.013815
0.62498,0.98571,1.1249,1.3148,0.5817,0.87962,0.15455,0.69133,0.28556,0.23906
0.81244,0.92317,0.61851,0.39013,0.11214,0.96435,0.23252,-0.01909,0.6396,0.52618
0.80276,0.020012,0.37428,0.49823,0.2101,1.2218,0.14445,0.58309,0.91104,1.1172
1.2448,0.72407,0.52838,0.41391,0.35233,0.50994,-0.1408,0.62077,0.14366,0.89714
0.4246,0.79164,0.03177,0.26306,0.59051,0.50735,0.66647,0.99752,0.18575,-0.2511
0.67656,-0.15181,0.37142,0.31168,0.50679,0.91233,-0.1777,0.48986,1.5275,0.61032
0.65095,0.46684,0.34032,0.91591,0.81726,0.33988,1.1286,-0.37329,0.54629,0.2266
0.53381,0.90464,0.29498,0.46886,-0.013303,0.72592,0.60532,0.67139,-0.12319,0.36624
0.2779,0.86902,0.92715,1.1278,0.9408,0.78368,0.52936,0.85477,0.4307,0.007909
0.63978,0.10268,0.47489,0.145,0.30805,0.69121,0.21935,0.68908,0.98468,0.47574
0.16315,1.2285,-0.27105,0.40869,0.77623,0.7224,1.1548,0.81223,0.49329,0.31894
0.69035,0.98462,0.60612,-0.058524,-0.032575,0.75311,0.27839,0.48524,0.71631,1.0944
0.86314,0.49421,0.6766,-0.093227,0.41265,0.34321,0.63281,-0.035641,1.0562,0.653
0.18432,0.46384,0.50708,0.78888,0.84044,0.31386,1.0505,0.24322,1.0262,0.58029
0.46103,0.14706,0.81729,0.78311,0.081498,0.14854,-0.19817,0.62205,0.15062,1.2136
1.217,0.38316,0.67875,-0.25304,0.6041,0.33253,0.55448,0.13352,0.66242,0.21401
1.2394,0.71259,0.94557,-0.06489,0.76024,0.073659,0.47242,0.72301,0.66744,0.70434
0.70295,-0.082502,0.77332,0.88655,0.53003,0.50798,0.5209,0.14392,0.79714,0.66719
0.53859,0.56876,0.62887,-0.173,0.26716,0.91769,0.17579,0.011293,1.226,0.32272
0.6923,0.392,0.81481,0.15964,0.95212,0.31531,0.74323,0.18206,0.10686,-0.002947
-0.0057832,0.94786,0.59511,0.63579,0.8952,0.5769,1.1949,0.70549,0.91214,-0.19438
0.51418,0.61043,0.59131,0.36729,0.7951,0.8307,0.28693,0.62129,-0.10079,0.14141
0.33339,0.10125,0.63951,0.61453,0.47832,1.0462,0.033814,0.29903,0.66917,0.34926
0.56109,0.085125,0.4494,-0.078555,1.04,1.3012,-0.44152,0.59603,0.65509,0.79504
0.81491,0.44102,0.62977,-0.11534,0.12628,-0.13001,0.74586,0.28468,0.08276,1.0315
1.0632,0.69796,0.96339,-0.15387,0.26195,0.38119,0.88885,-0.017949,0.54857,0.60279
0.53687,0.60196,0.91294,0.78457,0.49271,0.8127,-0.27374,-0.04859,1.0002,0.22864
0.61474,-0.20479,0.78948,0.70089,0.38923,0.88012,0.051925,0.2211,1.0928,0.83833
0.29962,0.40359,0.32066,0.046906,0.51363,0.78329,0.67027,0.87589,1.0355,0.31892
0.55986,1.1339,0.50136,0.15738,0.11272,0.80796,0.15028,-0.18425,0.6671,0.25521
0.33358,0.87079,0.24204,0.36374,0.47805,0.8165,0.31225,0.26586,0.84513,0.5108
-0.31551,0.37014,0.50251,0.54856,0.66723,-0.10669,-0.042164,0.27141,0.35394,0.45573
0.91624,-0.013741,0.81061,0.0026363,0.35314,0.90298,-0.12048,0.54613,0.48173,0.34497
1.2066,0.20236,0.66441,0.31477,0.38825,0.56163,0.0094089,-0.10348,0.28657,0.39358
0.5136,0.21613,1.1278,1.3017,0.55054,0.22307,0.2227,-0.078576,0.13913,0.65548
1.17,0.58774,0.31103,0.65499,0.5814,-0.045901,0.59149,0.63434,1.2028,0.39188
0.66813,0.13651,0.84652,0.42252,0.46312,1.1426,0.11054,0.70679,0.67153,0.69251
1.0091,0.68809,0.51471,-0.10113,1.2518,0.90247,0.77746,0.90519,0.16957,0.028766
0.45821,0.61334,0.36472,0.83858,1.0552,0.4209,1.0995,-0.18573,0.80366,0.4983
1.2724,0.66566,0.1476,-0.034825,0.21997,0.22231,0.27299,0.19768,1.0819,0.36057
0.67866,0.70305,0.43245,0.84536,0.94241,0.36673,0.77704,-0.075168,0.2356,0.54673
-0.18184,0.28684,0.1747,0.97819,0.78688,-0.02706,0.71384,0.27747,0.45374,0.40121
0.75853,0.31545,0.47101,0.90936,0.45011,-0.28019,-0.14675,0.47461,-0.10418,0.76645
0.15142,0.3477,0.23143,0.83059,0.35827,-0.13837,0.21338,0.75032,-0.32112,0.75721
0.66508,0.1145,0.90796,-0.013606,-0.12629,1.1979,-0.31996,0.5576,0.97281,0.32547
0.66447,0.86322,0.433,0.61592,0.85169,0.077176,1.0752,-0.13482,0.43903,0.59355
0.77083,0.55562,1.0731,0.62526,0.33275,0.71103,0.2656,0.79742,0.55271,0.35265
1.0183,0.72021,0.85136,0.57268,0.37122,0.57345,-0.042037,0.83708,0.39341,0.65642
0.3415,0.10282,0.64951,0.42187,0.30873,0.43412,0.32445,0.54438,0.33512,1.0829
1.1414,-0.13552,0.64254,0.46705,0.61214,-0.051713,1.5534,0.34286,0.73552,0.80193
0.51109,0.069663,0.63389,0.35945,0.17225,1.208,0.12799,0.48222,0.75664,0.40488
0.92737,0.44904,0.10879,0.40501,0.59117,0.026082,1.0208,0.45957,0.72126,0.65087
0.7307,0.77392,0.045857,0.16976,0.54023,0.073495,0.71774,0.08207,0.47187,0.66477
0.81068,0.91158,0.97783,1.0315,0.70859,0.96216,0.30883,0.71286,-0.6546,0.1955
0.53037,0.38123,0.070096,-0.015621,0.30698,0.60096,0.30252,1.0935,0.60783,-0.16237
0.087142,0.055805,0.96426,0.60858,1.0854,0.33275,0.29701,0.59658,0.46456,0.55442
0.60966,-0.22213,1.3748,0.71382,0.054961,-0.011373,-0.097524,0.29475,-0.15744,1.0011
0.87068,-0.08502,0.10453,0.27387,0.4143,0.27413,0.33096,0.33141,0.76933,0.96505
0.83126,0.73626,0.3439,0.82834,0.67007,0.1483,1.0579,0.32829,0.48744,0.32473
0.19397,0.55244,1.1799,1.1053,0.32402,-0.19503,-0.12297,0.68859,0.45648,0.69241
0.82317,0.62478,1.2646,0.97217,0.83555,0.34946,0.76187,0.095049,0.4616,-0.065318
0.84341,0.6876,0.44172,0.67378,0.85134,0.22642,0.65192,0.0078878,0.31285,0.27424
0.79704,0.94851,0.32619,0.32257,1.0494,0.97154,0.87402,1.1284,0.74377,0.046496
-0.47984,0.45468,0.69117,0.58975,0.33023,0.74,0.17568,0.88432,0.12803,1.0048
0.37154,0.79912,0.42265,0.33836,0.99466,0.62217,1.0875,-0.010545,0.52361,0.39639
0.53432,0.90766,0.47851,0.19085,-0.13831,0.94547,0.32762,0.11925,1.177,-0.32551
0.47748,0.12728,0.066653,0.82145,0.44394,0.72017,-0.20537,1.0593,0.72549,0.78925
0.61237,1.0878,0.52496,0.26468,0.078015,0.85137,0.55746,0.256,0.87966,0.090158
1.2934,0.0065931,0.5883,0.3839,0.46975,0.70983,0.081137,0.50303,0.52879,0.6158
0.47239,0.51318,0.15349,0.52241,1.2068,0.31417,0.66884,0.27393,0.46416,0.38902
-0.14159,0.37596,0.56051,1.1185,0.22257,-0.019213,-0.048241,0.80321,-0.0060905,1.0269
0.0722,0.74126,0.75984,0.85848,0.38901,0.26945,-0.11739,0.50626,0.15058,0.96326
0.94283,0.61353,0.36241,0.8056,0.71606,0.50534,0.91158,-0.052333,0.36595,0.51456
1.1469,0.56789,0.39718,0.36086,0.62198,0.88957,0.28663,0.85172,0.30824,1.0192
1.4017,1.55,1.0257,0.72543,0.067359,0.13698,0.65785,0.10393,0.98154,0.50723
0.53279,0.91482,-0.019714,0.97605,0.96037,0.18672,0.75512,-0.19619,0.58124,0.88818
0.75087,1.0501,0.21826,0.14692,-0.21473,0.87673,0.46733,0.3573,1.6675,0.67732
0.49491,0.92996,0.81256,-0.17092,0.14703,0.62578,0.50146,0.6782,1.0251,0.2498
1.1062,-0.035575,0.43983,-0.32489,0.81015,0.27426,0.39403,0.20852,0.53563,0.70292
-0.1184,0.52875,0.65066,0.76611,0.49776,0.048881,0.0031132,0.21584,-0.15907,0.87729
0.80204,1.0668,0.31617,0.41636,0.93939,1.1755,0.52671,0.89246,0.74146,0.11663
0.9947,-0.43228,0.69151,0.0061184,0.27659,0.10111,0.69528,0.2453,0.82535,0.44903
0.67418,0.93486,0.43528,0.44093,0.61189,0.93847,1.0633,0.8556,0.58611,-0.18253
0.74575,0.58431,0.51917,0.28922,0.59431,0.12786,0.3126,0.41516,0.71494,-0.34482
0.29397,0.9983,0.39094,0.18892,0.50474,0.91752,0.90455,1.1117,0.36385,0.25596
0.72085,0.85999,0.67095,0.7452,-0.074165,1.0955,0.31853,0.75555,0.29859,0.65538
0.62439,0.38889,0.75264,0.29348,0.46915,0.6415,0.4839,0.55754,0.093921,0.70909
0.28915,0.87335,0.8601,-0.0062024,0.23489,1.1086,0.60382,0.6868,0.98336,0.0027483
0.52439,1.2118,0.97329,0.41179,0.34055,0.56225,0.14974,0.40933,1.1458,0.077801
0.88072,0.18559,0.32649,0.17498,0.51109,-0.11457,0.96867,0.20181,0.62266,0.54651
0.77212,0.03621,0.8041,0.30881,0.034866,0.13556,0.72274,0.0026022,1.1021,0.45931
0.26153,0.35643,0.59169,0.38295,1.1642,1.1356,0.040562,0.79582,1.2571,0.41248
0.66144,0.71985,0.72736,0.40504,-0.034108,0.52272,-0.19279,0.38092,1.0811,0.40528
0.57481,0.62182,0.48748,0.35241,0.51454,0.78969,0.50191,-0.098765,0.89916,0.34358
0.45182,0.44727,0.16265,0.62742,0.66175,0.53958,0.59282,0.14303,0.6607,0.5383
0.55728,0.7016,0.34641,0.58593,0.89624,0.19062,0.20313,-0.20601,0.20625,0.094549
0.68833,0.51002,0.74165,-0.074221,0.65895,-0.15555,1.1201,1.1461,0.4427,0.6892
0.24919,1.1647,0.22679,0.38899,0.26151,0.98942,0.82365,0.76886,0.070187,-0.19611
0.60079,0.86391,-0.02066,0.26584,0.60723,1.4659,0.70781,0.85476,0.78864,0.042103
0.53726,0.52534,0.9348,0.97434,0.63186,0.19202,0.95692,0.016052,0.53689,0.28312
-0.15726,0.4438,0.95074,1.05,0.18164,0.61184,0.20824,0.42174,0.05445,1.4776
0.62794,0.99911,0.13633,0.96154,0.58829,0.19343,0.72403,0.37437,0.46597,0.66172
0.43188,1.0285,0.43206,0.75944,0.4657,0.74872,0.60028,-0.1636,0.6279,0.76001
0.73767,0.60186,0.69541,1.067,0.37837,0.20698,0.79598,0.086549,0.43746,0.38939
0.97048,0.65649,0.30251,0.35859,0.42982,0.55333,0.35866,-0.13099,0.68148,0.28979
0.78977,0.48209,0.67767,-0.24691,0.56634,0.12728,0.84523,0.21457,0.99659,0.301
0.73315,0.14242,0.42023,0.12546,0.29433,1.1425,0.071797,0.31937,0.92688,0.60598
1.1717,-0.11149,0.67111,-0.057533,0.46279,0.13367,0.74401,0.1099,0.93109,0.43678
0.83834,0.06204,0.49553,0.70054,0.67217,0.90322,0.19573,0.22938,1.3651,0.74683
0.87067,0.44724,0.67787,0.19909,0.46393,0.47547,0.20906,0.17075,0.9758,0.69401
0.057969,0.56422,0.21079,0.63552,0.88293,0.75443,0.87335,0.10528,0.024464,0.66632
0.91255,0.63649,0.59121,0.36094,-0.15577,0.72273,0.37324,-0.2091,1.2767,0.071855
0.35118,0.10136,1.1457,0.99958,0.35538,0.77591,0.13323,0.46309,0.1739,1.2413
0.77663,0.17192,0.41394,0.88581,0.87041,0.33463,0.80043,0.49447,0.81703,0.66534
0.44168,0.63936,0.49703,0.19391,1.133,-0.18995,1.1031,0.1199,0.56087,0.20456
0.84436,0.57505,-0.42414,1.2646,1.1122,0.33651,0.75919,0.24656,0.80434,0.83555
-0.077245,0.28832,0.52545,0.28388,0.18899,0.26878,0.5162,0.38295,0.38557,0.98343
0.23061,0.48701,0.2277,0.28474,0.96984,0.9932,0.66199,0.68666,0.84012,0.49424
0.80965,0.23885,0.5777,0.046346,0.78401,0.39333,1.3513,0.59204,0.48546,0.68885
0.73706,-0.094279,0.24831,0.41971,0.73821,0.92139,0.03273,0.68695,0.85521,1.0136
1.7373,-0.29371,0.22436,0.15118,0.60238,0.88025,0.8435,0.054322,0.81373,0.43469
0.92747,0.27291,0.61814,0.57997,0.60911,1.1055,0.18158,0.58822,0.65738,0.90469
0.74878,0.053971,0.64836,0.64788,0.46694,1.3767,0.20696,0.86375,1.1424,0.51326
